업종명,업소명,소재지(도로명),소재지전화,업태명,문의전화
일반음식점,사육구,"충청북도 충주시 금곡로 31, A동 101,109호 (연수동)",043-845-5055,한식,043-850-3473
일반음식점,오가네김밥마을,충청북도 충주시 중원대로 3359 (문화동),043-847-5949,분식,043-850-3473
일반음식점,천년향,충청북도 충주시 번영대로 260 (연수동),043-844-1009,한식,043-850-3473
일반음식점,신아지트,충청북도 충주시 충인7길 20-1 (충의동),043-848-2048,호프/통닭,043-850-3473
일반음식점,해뜨는집,충청북도 충주시 칠금중앙1길 7 (칠금동),043-844-3824,한식,043-850-3473
일반음식점,꼬마각시금릉점,충청북도 충주시 금제4길 6 (금릉동),043-851-1297,한식,043-850-3473
일반음식점,뼈다구해장국감자탕,충청북도 충주시 칠금중앙2길 5-1 (칠금동),043-847-7150,한식,043-850-3473
일반음식점,동네함바식당,충청북도 충주시 대소원면 독정4길 50,043-853-7424,한식,043-850-3473
일반음식점,오돈콩,"충청북도 충주시 대소원면 용두제방길 4, 2층",043-845-2581,분식,043-850-3473
일반음식점,달마설렁탕숯불갈비칠금점,충청북도 충주시 칠금12길 45 (칠금동),043-855-6955,식육(숯불구이),043-850-3473
일반음식점,뽕달,"충청북도 충주시 중원대로 3381, 1층 (문화동)",070-7778-3458,중국식,043-850-3473
일반음식점,문화당,충청북도 충주시 금곡서2길 23 (연수동),043-845-6274,한식,043-850-3473
일반음식점,채상궁,"충청북도 충주시 금곡서2길 23, 2층 (연수동)",043-847-0020,한식,043-850-3473
일반음식점,구구삼계탕,충청북도 충주시 칠금중앙3길 18 (칠금동),043-857-9934,한식,043-850-3473
일반음식점,구룡식당,충청북도 충주시 소태면 주치길 36,043-843-2435,한식,043-850-3473
일반음식점,바다양푼이동태탕찜,충청북도 충주시 동수5길 48 (연수동),043-851-5518,한식,043-850-3473
일반음식점,다온,"충청북도 충주시 상단4길 12, 2층 (단월동)",043-847-1450,한식,043-850-3473
일반음식점,설원칡냉면연수점,충청북도 충주시 연수로 72 (연수동),043-845-8788,냉면집,043-850-3473
일반음식점,열빈대반점,충청북도 충주시 국원대로 128 (연수동),043-842-6501,중국식,043-850-3473
일반음식점,청정민물바다회,충청북도 충주시 남산로 24-1 (지현동),043-856-1267,횟집,043-850-3473
일반음식점,담장집,충청북도 충주시 대현4길 21 (교현동),043-844-0218,한식,043-850-3473
일반음식점,포항과메기,충청북도 충주시 봉계3길 5 (봉방동),043-854-5517,한식,043-850-3473
일반음식점,풍경이아름다운집별관,충청북도 충주시 동량면 지등로 266,043-851-4022,경양식,043-850-3473
일반음식점,나루터횟집,충청북도 충주시 엄정면 구룡로 420,043-851-1515,횟집,043-850-3473
일반음식점,청평가든,충청북도 충주시 노은면 솔고개로 739,043-854-9539,한식,043-850-3473
일반음식점,충주옛날순대,충청북도 충주시 대소원면 쇠실로 1030,043-843-4709,한식,043-850-3473
일반음식점,차이나궁,충청북도 충주시 주덕읍 신양로 43-2,043-852-2347,중국식,043-850-3473
일반음식점,마치두부집,충청북도 충주시 주덕읍 마치1길 31,043-846-3510,한식,043-850-3473
일반음식점,행복한식탁,충청북도 충주시 앙성면 가곡로 1032,043-845-3080,한식,043-850-3473
일반음식점,맥주양소주군,충청북도 충주시 예성4길 28 (교현동),043-857-7870,호프/통닭,043-850-3473
일반음식점,예심,충청북도 충주시 대림9길 36-1 (문화동),043-857-3755,한식,043-850-3473
일반음식점,노스텔지아,충청북도 충주시 대소원면 대학로 9,043-855-6662,기타,043-850-3473
일반음식점,교동짬뽕,충청북도 충주시 연수동산로4길 46 (연수동),043-851-1333,중국식,043-850-3473
일반음식점,풍차,충청북도 충주시 금봉4길 14 (용산동),043-852-9260,호프/통닭,043-850-3473
일반음식점,프로포즈,충청북도 충주시 종민1길 146 (종민동),043-853-1003,경양식,043-850-3473
일반음식점,처가집밥상,충청북도 충주시 봉방8길 15 (봉방동),043-856-7642,한식,043-850-3473
일반음식점,카페지오,충청북도 충주시 칠금중앙로 56 (칠금동),043-847-3019,기타,043-850-3473
일반음식점,단월이모네밥집,충청북도 충주시 하풍1길 5 (풍동),043-847-7065,한식,043-850-3473
일반음식점,로빈,충청북도 충주시 동수13길 10 (연수동),070-7074-3502,경양식,043-850-3473
일반음식점,산골우렁추어탕,충청북도 충주시 동량면 동산로 27,043-857-5919,한식,043-850-3473
일반음식점,도깨비만두.김밥,충청북도 충주시 중앙로 38 (문화동),043-856-6009,한식,043-850-3473
일반음식점,거북식당,충청북도 충주시 엄정면 자바위길 11,043-852-5572,한식,043-850-3473
일반음식점,육회본가,충청북도 충주시 예성로 199 (교현동),043-848-8004,한식,043-850-3473
일반음식점,통큰왕만두,충청북도 충주시 충인2길 17 (충의동),,한식,043-850-3473
일반음식점,에스티커피,충청북도 충주시 연수로 77 (연수동),043-852-7852,기타,043-850-3473
일반음식점,우리밀칼국수,충청북도 충주시 양지길 1 (안림동),043-848-3982,한식,043-850-3473
일반음식점,왕희각,충청북도 충주시 성남4길 14 (성남동),043-847-0344,중국식,043-850-3473
일반음식점,두찜 충주봉방점,충청북도 충주시 봉방9길 4 (봉방동),043-911-9911,한식,043-850-3473
일반음식점,이모네감자탕,충청북도 충주시 대가미6길 8 (칠금동),043-848-0935,한식,043-850-3473
일반음식점,정통가야밀면,충청북도 충주시 금봉대로 368 (교현동),043-852-9656,한식,043-850-3473
일반음식점,찐카츠,충청북도 충주시 예성로 199 (교현동),043-845-9272,경양식,043-850-3473
일반음식점,로스터리미노(roastery mino),"충청북도 충주시 금제2길 14, 1층 (금릉동)",,까페,043-850-3473
일반음식점,도깨비분식,충청북도 충주시 예성로 408 (연수동),043-845-5522,분식,043-850-3473
일반음식점,만나달인국수,충청북도 충주시 봉현로 225 (교현동),043-845-9448,한식,043-850-3473
일반음식점,소문난장터순대,충청북도 충주시 신니면 신덕로 263,043-857-6628,한식,043-850-3473
일반음식점,녹두장군,"충청북도 충주시 거룡6길 38, 1층 (용산동)",043-845-5985,호프/통닭,043-850-3473
일반음식점,이경규의돈치킨능암점,충청북도 충주시 앙성면 가곡로 1505,043-855-5289,통닭(치킨),043-850-3473
일반음식점,풍경소리,충청북도 충주시 대흥길 38 (교현동),043-844-5466,경양식,043-850-3473
일반음식점,치킨앤파닭,충청북도 충주시 응골2길 23 (연수동),043-851-9292,통닭(치킨),043-850-3473
일반음식점,실희원,충청북도 충주시 동량면 조돈뒷말길 26-6,043-855-5556,한식,043-850-3473
일반음식점,양평해장국충주대영점,충청북도 충주시 대소원면 성종두담길 246,043-851-7899,한식,043-850-3473
일반음식점,코끼리김밥,충청북도 충주시 예성로 271 (교현동),043-847-7865,김밥(도시락),043-850-3473
일반음식점,간이역보성역점,"충청북도 충주시 금봉대로 425, B동 104호 (안림동, 보성꿈에본@상가)",043-848-4888,호프/통닭,043-850-3473
일반음식점,다미김밥,충청북도 충주시 행정14길 12 (목행동),043-845-5558,김밥(도시락),043-850-3473
일반음식점,충주한우프라자,충청북도 충주시 금봉대로 382 (교현동),043-843-5665,한식,043-850-3473
일반음식점,맘스터치,"충청북도 충주시 충원대로 266, 1층 (단월동, 해오름학사)",043-857-9800,통닭(치킨),043-850-3473
일반음식점,굽네치킨연수교현점,"충청북도 충주시 예성로 252, 1층 (교현동)",043-846-8292,통닭(치킨),043-850-3473
일반음식점,현죽,충청북도 충주시 국원대로 78 (교현동),043-854-0088,한식,043-850-3473
일반음식점,폭탄떡볶이,충청북도 충주시 금봉5길 2 (용산동),,분식,043-850-3473
일반음식점,웻지52,충청북도 충주시 탄금대안길 109-3 (칠금동),043-846-0016,까페,043-850-3473
일반음식점,서울식당,충청북도 충주시 무학5길 5-4 (봉방동),043-844-6121,한식,043-850-3473
일반음식점,송학불고기안림용산점,충청북도 충주시 금봉대로 419 (안림동),043-847-6479,한식,043-850-3473
일반음식점,짜장면집,"충청북도 충주시 응골2길 23, 부강아파트상가 1층 5호 (연수동)",043-848-0839,중국식,043-850-3473
일반음식점,주덕양평해장국,충청북도 충주시 주덕읍 신양2길 20,043-845-8520,한식,043-850-3473
일반음식점,산아래한식뷔페,"충청북도 충주시 대소원면 메가폴리스2로 61, 1층",043-845-6544,한식,043-850-3473
일반음식점,59쌀피자목행점,충청북도 충주시 행정10길 24 (목행동),043-853-9251,패스트푸드,043-850-3473
일반음식점,치킨마루연수1호점,충청북도 충주시 연수로 86-1 (연수동),043-845-7949,통닭(치킨),043-850-3473
일반음식점,수회리송림식당,충청북도 충주시 수안보면 수회리로 145,043-844-6244,한식,043-850-3473
일반음식점,토프랜드시립도서관점,충청북도 충주시 예성로 197 (교현동),043-857-2389,패스트푸드,043-850-3473
일반음식점,착한낙지,충청북도 충주시 금봉대로 422 (안림동),043-848-0013,한식,043-850-3473
일반음식점,비(B)620,충청북도 충주시 상아배이길 16 (호암동),043-844-6201,경양식,043-850-3473
일반음식점,깜순이분식,충청북도 충주시 봉방5길 10 (봉방동),,분식,043-850-3473
일반음식점,적보산치킨,충청북도 충주시 수안보면 수회리로 126,043-846-3341,통닭(치킨),043-850-3473
일반음식점,산아래가든,충청북도 충주시 노은면 연화2길 3,043-857-0019,한식,043-850-3473
일반음식점,강정이기가막혀한국교통대앞점,충청북도 충주시 대소원면 산정독정길 222,043-846-9909,호프/통닭,043-850-3473
일반음식점,무학장미식당,충청북도 충주시 무학1길 3 (봉방동),043-842-7424,한식,043-850-3473
일반음식점,신낙지마당,"충청북도 충주시 노은면 감노로 1602, 나동",043-853-6912,한식,043-850-3473
일반음식점,소부속전문점 우하하,충청북도 충주시 동수5길 47 (연수동),043-851-8208,한식,043-850-3473
일반음식점,동락민물매운탕,충청북도 충주시 신니면 동락2길 44,043-857-9595,한식,043-850-3473
일반음식점,체리블러썸,충청북도 충주시 쇠저울3길 59 (금릉동),043-851-1007,한식,043-850-3473
일반음식점,돌담집,충청북도 충주시 대가미11길 51-1 (교현동),043-844-7039,분식,043-850-3473
일반음식점,정만호아구찜,충청북도 충주시 금릉로 90-1 (교현동),043-857-0711,한식,043-850-3473
일반음식점,한솔갈비탕,"충청북도 충주시 대소원면 첨단산업4로 65, 1층",043-845-4624,한식,043-850-3473
일반음식점,라스페라빠스또,충청북도 충주시 충열4길 21 (단월동),,기타,043-850-3473
일반음식점,성대분식식당,충청북도 충주시 대소원면 요도천변길 220-7,043-853-2078,한식,043-850-3473
일반음식점,대미순대본점,충청북도 충주시 동량면 무너미길 27,043-854-7941,한식,043-850-3473
일반음식점,가온,충청북도 충주시 안림로 13 (안림동),,까페,043-850-3473
일반음식점,엄정우리집,충청북도 충주시 엄정면 동막강현길 401,043-848-0017,한식,043-850-3473
일반음식점,마이웨이,충청북도 충주시 연수서2길 12 (연수동),043-848-1866,호프/통닭,043-850-3473
일반음식점,무지개포차,충청북도 충주시 충인8길 10 (충의동),043-851-2265,호프/통닭,043-850-3473
일반음식점,와플빈,"충청북도 충주시 번영대로 138, 우림상가 4호 (연수동)",043-846-1242,호프/통닭,043-850-3473
일반음식점,원조황금밥상,충청북도 충주시 대소원면 첨단산업1로 86,043-851-8387,한식,043-850-3473
일반음식점,라벨포즈,충청북도 충주시 동수14길 1 (연수동),043-848-1022,경양식,043-850-3473
일반음식점,충주농협탄금한우타운,충청북도 충주시 탄금대로 364 (칠금동),043-843-0092,한식,043-850-3473
일반음식점,광일정육식당,충청북도 충주시 탄금대로 23 (문화동),043-847-6470,한식,043-850-3473
일반음식점,유명한수제비와향촌칡냉면,충청북도 충주시 대림3길 49 (문화동),043-845-1112,냉면집,043-850-3473
일반음식점,개성집,충청북도 충주시 계명대로 248-1 (연수동),043-855-9211,한식,043-850-3473
일반음식점,먹벙해장국,충청북도 충주시 상방1길 18 (봉방동),043-854-5679,한식,043-850-3473
일반음식점,황금횟집,충청북도 충주시 샘골길 13 (안림동),043-843-0500,횟집,043-850-3473
일반음식점,치킨런,충청북도 충주시 수안보면 수회리로 112,043-846-2288,호프/통닭,043-850-3473
일반음식점,원조손칼국수,충청북도 충주시 남산14길 4 (교현동),043-848-7904,한식,043-850-3473
일반음식점,주희정,"충청북도 충주시 사직로 314, 1층 (안림동)",043-855-2235,분식,043-850-3473
일반음식점,달보드레,충청북도 충주시 국원대로 22 (문화동),,기타,043-850-3473
일반음식점,가분수만두,충청북도 충주시 연수동산로2길 18 (연수동),043-846-0070,분식,043-850-3473
일반음식점,돼지까,충청북도 충주시 형설로 165 (성남동),,식육(숯불구이),043-850-3473
